term_seq_id,term_code,subj_code,crse_code,crse_title,sctn_code,Instructor,Total Grades,4.0,3.5,3.0,2.5,2.0,1.5,1.0,0.0,I,W,P,N,DF,U,V,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,AU,ET,CP,NGR,blank
1196,SS20,SCM,373,Logistics & Transportation Mgt,002,"PEINKOFER,SIMONE THERESA",44,9,10,11,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,373,Logistics & Transportation Mgt,003,"BOLUMOLE,YEMISI A",40,7,12,7,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,373,Logistics & Transportation Mgt,004,"PEINKOFER,SIMONE THERESA",45,11,17,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,462,End-to-End SCM Using SCODE Sim,301,"JAGGER,JUSTIN L",31,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,463,SAP Supply Chain Applications,001,"JAGGER,JUSTIN L",45,31,4,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,463,SAP Supply Chain Applications,002,"JAGGER,JUSTIN L",35,24,4,2,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),001,"PRAHINSKI,CAROL A",38,20,8,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),002,"PRAHINSKI,CAROL A",40,15,15,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),003,"PRAHINSKI,CAROL A",40,25,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),004,"MILLER,JASON W",39,6,16,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),005,"MILLER,JASON W",40,13,13,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,470,Supply Chain Appl & Policy (W),006,"MILLER,JASON W",40,13,17,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,471,Project Management in SCM,001,"NARAYANAN,SRIRAM",39,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,471,Project Management in SCM,002,"NARAYANAN,SRIRAM",34,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,472,Supply Chain Industry Applicat,001,"GENIK,L. J | TALLURI,SRINIVAS",40,24,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,475,Supply Chain Decision Modeling,001,"TALLURI,SRINIVAS",29,11,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,475,Supply Chain Decision Modeling,002,"TALLURI,SRINIVAS",31,4,13,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,475,Supply Chain Decision Modeling,003,"TALLURI,SRINIVAS",33,10,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,476,Transportation Management,001,"SCOTT,ALEX",14,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,476,Transportation Management,002,"SCOTT,ALEX",20,4,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,476,Transportation Management,003,"SCOTT,ALEX",23,10,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,479,Supply Chain Cost Mgt,001,"THIBIDEAU,MICHAEL C",45,15,19,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,479,Supply Chain Cost Mgt,002,"THIBIDEAU,MICHAEL C",33,6,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,491,Topics in Supply Chain Mgmt,301,"LYNCH,KELLY M",30,20,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,825,Strategic Sourcing,301,"SCHOENHERR,TOBIAS",25,14,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,825,Strategic Sourcing,302,"SCHOENHERR,TOBIAS",24,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,826,Manufacturing Des & Analysis,301,"MELNYK,STEVEN A",25,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,826,Manufacturing Des & Analysis,302,"MELNYK,STEVEN A",24,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,827,Supply Chain Logistics,301,"BOLUMOLE,YEMISI A",24,5,7,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,827,Supply Chain Logistics,302,"BOLUMOLE,YEMISI A",25,3,8,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,848,Supply Market Analysis,730,"NAIR,ANAND",37,16,17,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,855,Supply Chain Mgt Tech & Appl I,301,"GRIFFIS,STANLEY E",26,10,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,855,Supply Chain Mgt Tech & Appl I,302,"GRIFFIS,STANLEY E",22,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,856,Supply Chain Mgt Tech&Appl II,301,"GRIFFIS,STANLEY E",26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,856,Supply Chain Mgt Tech&Appl II,302,"GRIFFIS,STANLEY E",22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,869,Service Supply Chains,301,"NARAYANAN,SRIRAM",13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,870,Intro to Supply Chain Mgmt,740,"WHIPPLE,JUDITH M",23,8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,871,Applied Data Analysis,740,"VICKERY,SHAWNEE K",38,23,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,872,Distribution Fulfillment,730,"PHIROZ,ZAL N",34,9,16,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,876,Logistics Operations,730,"BOLUMOLE,YEMISI A",30,8,10,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,879,Supply Chain Applications,740,"GRIFFIS,STANLEY E",37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,881,Global Supply Chain Mgt,730,"HULT,TOMAS",34,23,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,882,SCM Project Mgt Research Paper,730,"PHIROZ,ZAL N",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
1196,SS20,SCM,883,Tech & Product Innov Mgt,730,"NARAYANAN,SRIRAM",30,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCM,886,Strategic Sourcing,730,"SCHOENHERR,TOBIAS",23,10,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,611,Diagnostic Imaging Clerkship,002,"PAZAK,HELENE E | SCHAEFER,ANN M",13,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,611,Diagnostic Imaging Clerkship,301,"LAWVER,JODY E | MAGESTRO,LEANNE M",37,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,SS20,SCS,625,Sm An Primary Care Clerkship,301,"ENGERS,EMERY L | MONTGOMERY,LENA C",34,15,7,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,625,Sm An Primary Care Clerkship,602,"PAZAK,HELENE E | SCHAEFER,ANN M",52,45,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1196,SS20,SCS,626,Sm An Soft Tissue Surg Clkshp,301,"HAM,KATHLEEN M | PITT,KATHRYN A",33,6,20,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,640,Cardiology Clerkship,301,"OLIVIER,NICHOLAS | SANDERS,ROBERT A",15,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,641,Ophthalmology Clerkship,301,"KOMAROMY,ANDRAS | PETERSEN-JONES,SIMON M | PIRIE,CHRISTOPHER G",23,0,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,644,Dermatology Clerkship,001,"PETERSEN,ANNETTE | ROSSER,EDMUND J",22,1,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,SS20,SCS,646,Sm Animal Orthoped Sur Clkshp,301,"DEJARDIN,LOIC M | FLO,GRETCHEN L | PERRY,KAREN L",36,12,11,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1196,SS20,SCS,647,Sm Animal Internal Med Clkshp,301,"CAREY,STEPHAN A | HOLAN,KATE M | KRUGER,JOHN M | LANGLOIS,DANIEL K",35,8,18,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,648,Anesthesia Clerkship,301,"CLAUDE,ANDREW K | HORNE,WILLIAM A | MUNOZ,KIRK A | THIBAULT,CHRISTOPHER J | WILSON,DEBORAH V",49,29,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,654,Clin Med Oncology Clkship,301,"HONKISZ,SONIA I | VILAR SAAVEDRA,PAULO",28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,693,Prob Sm An Clin Sci Clkshp,630,"OLIVIER,NICHOLAS",11,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SCS,695,Emerg & Crit Care Med Clkshp,301,"BEAL,MATTHEW W | JUTKOWITZ, | LEVY,NYSSA A",43,5,22,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,001,"BEASLEY,ERIC M",81,46,16,6,5,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,002,"BEASLEY,ERIC M",76,42,13,6,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,003,"BEASLEY,ERIC M",81,47,17,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,004,"BEASLEY,ERIC M",47,23,5,4,5,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,005,"BEASLEY,ERIC M",47,24,8,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,006,"BEASLEY,ERIC M",26,10,7,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,100,Introduction to Sociology,301,"JUSSAUME,RAYMOND A",46,10,2,2,6,6,4,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,161,Interntl Devel & Change,001,"MARLEY,BENJAMIN",77,30,15,10,8,1,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,214,Social Inequality,001,"PRIOR,SARAH",65,39,5,10,3,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,214,Social Inequality,002,"KELLY,MONIQUE D",15,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,215,Race and Ethnicity,001,"FOX,SAMANTHA",62,8,10,12,8,10,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,215,Race and Ethnicity,002,"PYLE,RALPH E",144,42,18,26,20,12,14,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,216,"Sex, Gender and Sexuality",001,"CHAUDHURI,SOMA",48,43,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,216,"Sex, Gender and Sexuality",002,"FOX,SAMANTHA",51,28,4,6,1,3,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,241,Social Psychology,001,"BEASLEY,ERIC M",64,37,14,8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,252,Intro to Env Sociology,001,"FOX,SAMANTHA",13,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,282,Quant Analysis for Social Res,002,"SMITH,STACY L",16,2,2,2,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,310,Global Migration,001,"YELINEK,JODI N",26,14,4,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,315,Family and Society,001,"YELINEK,JODI N",77,64,3,6,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,316,Youth and Society,001,"PRIOR,SARAH",145,22,29,39,28,9,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,361,Contemporary Communities,001,"GASTEYER,STEPHEN P",27,14,2,4,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,452,Seminar in Env Sociology,001,"CARRERA,JENNIFER S",38,32,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,475,Health and Society,001,"HSIEH,NING",36,31,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,478,Climate Change and Society,001,"MARLEY,BENJAMIN",29,14,6,1,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,488,Sociological Theory (W),001,"SMITH,STACY L",33,12,9,4,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,499,Soc Iss & Chng in Society (W),001,"FLAIM,AMANDA",23,4,8,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SOC,999,Doctoral Dissertation Research,001,,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,101,Elementary Spanish I,001,"MORALESRIOS,FRANCISCO E | WACK,KRISTA M",25,8,9,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,101,Elementary Spanish I,002,"FREDERICK,MICHELLE | MORALESRIOS,FRANCISCO E",25,4,5,4,5,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,101,Elementary Spanish I,003,"FREDERICK,MICHELLE | MORALESRIOS,FRANCISCO E",24,7,9,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,001,"MORALESRIOS,FRANCISCO E",20,11,3,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,002,"MORALESRIOS,FRANCISCO E",24,11,8,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,003,"MORALESRIOS,FRANCISCO E",24,5,8,2,5,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,004,"MORALESRIOS,FRANCISCO E",26,11,10,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,005,"MORALESRIOS,FRANCISCO E",21,6,5,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,102,Elementary Spanish II,006,"MORALESRIOS,FRANCISCO E",15,3,5,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,150,Review of Elementary Spanish,730,"MORALESRIOS,FRANCISCO E",26,17,2,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,150,Review of Elementary Spanish,731,"MORALESRIOS,FRANCISCO E",24,7,4,3,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,150,Review of Elementary Spanish,732,"MORALESRIOS,FRANCISCO E",24,8,6,2,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,150,Review of Elementary Spanish,733,"MORALESRIOS,FRANCISCO E",25,9,6,1,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,002,"MORALESRIOS,FRANCISCO E",26,20,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,003,"BARAJAS,STACEY S | MORALESRIOS,FRANCISCO E",22,15,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,004,"MORALESRIOS,FRANCISCO E",13,8,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,005,"MORALESRIOS,FRANCISCO E",23,7,8,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,006,"BARAJAS,STACEY S | MORALESRIOS,FRANCISCO E",26,18,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,007,"DIAZ-MUNOZ,MARCO | MORALESRIOS,FRANCISCO E",17,6,4,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,008,"DIAZ-MUNOZ,MARCO | MORALESRIOS,FRANCISCO E",13,3,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,201,Second Year Spanish I,009,"GARCIA HERNANDEZ,VIRIDIANA | MORALESRIOS,FRANCISCO E",19,5,9,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,002,"BARTOLO,IRMA | MORALESRIOS,FRANCISCO E",23,13,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,003,"MORALESRIOS,FRANCISCO E | MORENO MOSQUEDA,ZENAIDA",17,10,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,004,"MORALESRIOS,FRANCISCO E | OCTAVIO,CARMEN",22,5,9,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,005,"MORALESRIOS,FRANCISCO E | WACK,KRISTA M",23,11,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,006,"MORALESRIOS,FRANCISCO E | OCTAVIO,CARMEN",19,6,7,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,007,"MORALESRIOS,FRANCISCO E | MORENO MOSQUEDA,ZENAIDA",21,1,6,3,3,4,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,008,"BARTOLO,IRMA | MORALESRIOS,FRANCISCO E",26,11,9,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,009,"MORALESRIOS,FRANCISCO E | WACK,KRISTA M",22,9,7,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,010,"MORALESRIOS,FRANCISCO E | MOULDING,CHARLES S",19,10,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,011,"MORALESRIOS,FRANCISCO E | MOULDING,CHARLES S",12,6,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,012,"MORALESRIOS,FRANCISCO E | MOULDING,CHARLES S",25,18,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,SS20,SPN,202,Second-Year Spanish II,013,"GARCIA HERNANDEZ,VIRIDIANA | MORALESRIOS,FRANCISCO E",17,7,5,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
